1526	121	23973
1527	121	23974
1528	122	23906
1529	122	24008
1530	122	24009
1531	122	24848
275	123	23997
276	123	23998
277	123	23999
278	124	23975
279	124	23976
280	124	23977
281	125	23504
282	125	23505
283	125	23962
284	126	23927
285	126	23928
286	126	23929
287	127	23312
288	127	23313
852	128	25050
853	128	25051
854	128	25052
289	129	24053
290	129	24054
291	129	24055
292	130	23370
293	130	23371
294	130	23372
295	130	23714
296	130	23715
297	130	23716
298	130	24813
299	130	24814
300	130	24815
1532	131	23857
1533	131	23889
1534	131	23930
1535	131	24113
1415	132	26141
1416	132	26142
1536	133	23931
1537	133	23932
1538	133	23933
1539	134	23934
1540	134	23935
1541	134	23936
320	135	23441
321	136	24056
322	136	24057
323	136	24074
855	137	24666
856	137	24667
857	137	24668
324	138	24075
325	138	24076
326	138	24077
327	139	24034
328	139	24035
329	139	24081
330	140	24036
331	140	24037
332	140	24038
333	141	23306
334	141	23307
335	141	24758
336	141	24759
337	141	24948
338	141	24949
858	142	24714
859	142	24840
860	142	24841
339	143	24052
340	144	24040
341	145	23339
342	145	23340
343	145	23341
344	145	24078
345	145	24079
346	145	24080
347	146	24043
348	147	24061
349	147	24062
350	148	24065
351	149	24063
352	150	24060
353	151	24044
354	152	24042
355	153	24064
356	154	23338
357	154	24051
499	158	24920
500	158	24921
501	158	24938
502	158	24939
503	159	24674
504	159	24675
505	159	24676
506	159	24677
507	161	24606
508	161	24607
509	161	24608
510	161	24609
358	162	24069
359	162	24070
360	162	24071
861	163	23839
862	163	23840
863	163	23841
1542	164	24066
1543	164	24067
1544	164	24068
864	165	23836
865	165	23837
866	165	23838
867	166	23619
868	166	23620
869	166	23621
870	167	23622
871	167	23623
872	167	23624
873	168	23625
874	168	23666
875	168	23667
876	169	23668
877	169	23669
878	169	23670
879	170	23682
880	170	23683
881	170	23684
882	171	23685
883	171	23686
884	171	23687
885	172	23671
886	172	23672
887	172	23673
367	174	24049
368	174	24170
369	174	24171
370	174	24186
371	174	24187
372	174	24188
373	175	24172
374	175	24173
375	175	24174
376	175	24189
377	175	24190
378	175	24191
888	176	24175
889	176	24176
890	176	24177
891	176	24192
892	176	24193
893	176	24290
379	179	23851
380	179	23852
381	179	23853
382	179	23883
383	179	23884
384	179	23885
385	182	24181
386	182	24182
387	182	24183
388	183	24072
389	183	24855
390	184	23719
391	184	24045
392	185	24041
393	186	24073
394	188	24026
395	188	24027
396	188	24184
397	188	24185
398	189	24058
399	189	24059
511	191	24602
512	191	24603
513	191	24604
514	191	24605
515	192	24678
516	192	24679
517	192	24680
518	192	24681
897	193	24834
898	193	24835
899	193	24836
900	195	24859
901	195	24860
902	195	24861
400	198	24039
401	199	24050
519	200	25022
520	200	25023
521	200	25024
522	200	25025
523	201	24774
524	201	24775
525	201	24776
526	201	24777
527	202	24994
528	202	24995
529	202	24996
530	202	24997
531	203	24990
532	203	24991
533	203	24992
534	203	24993
535	204	24770
536	204	24771
537	204	24772
538	204	24773
539	205	24940
540	205	24941
541	205	24942
542	205	24943
543	206	24818
544	206	24819
545	206	24820
546	206	24821
547	207	24822
548	207	24823
549	207	24824
550	207	24825
551	208	25240
1068	208	25592
1069	208	25593
552	209	25245
553	210	25244
554	211	25241
555	211	25242
556	211	25243
1545	212	24218
1546	212	24219
1547	212	24220
557	213	24869
558	213	24870
559	213	24871
560	213	24872
561	213	24873
562	214	25181
1548	220	24210
1549	220	24211
566	221	24212
567	221	24213
568	221	24214
569	222	24215
570	222	24216
571	222	24217
572	223	25180
573	224	25177
574	224	25178
575	224	25179
2899	225	30935
1550	226	24845
1551	226	24846
1552	226	24847
1553	228	25176
1554	229	24221
1555	230	24377
1556	230	24906
1557	230	24907
1558	230	24908
591	231	24257
592	232	24909
593	232	24910
594	232	24911
595	233	24370
596	233	24371
597	233	24849
598	234	24372
599	234	24373
600	234	24374
601	234	24375
602	234	24376
1559	235	24912
1560	235	24913
606	236	24250
607	236	24251
608	237	24252
609	237	24253
610	238	24254
611	238	24255
402	239	24562
403	239	24563
404	239	24564
405	239	24565
406	239	24566
407	239	24567
408	239	24568
409	239	24569
612	240	24798
613	240	24799
614	240	24800
615	240	24801
909	241	24650
910	241	24661
911	241	24662
912	241	24663
913	241	24664
914	241	24665
915	241	25184
916	241	25251
917	241	25252
918	241	25253
919	241	25254
920	241	25255
921	242	24891
922	242	24936
923	242	24937
616	243	24405
617	243	24406
618	243	24407
924	244	24651
925	244	24652
926	244	24653
927	244	24654
928	244	24655
929	244	24656
930	244	25185
931	244	25186
932	244	25187
933	244	25188
934	244	25189
935	244	25190
936	246	24890
937	246	24922
938	246	24923
939	247	24690
940	247	24691
941	247	24865
942	249	24722
943	249	24723
944	249	24858
945	249	25014
946	249	25015
619	250	25114
620	250	25115
621	250	25116
622	250	25117
947	251	24658
948	251	24659
949	251	24660
950	251	24831
951	251	24832
952	251	24833
953	251	25248
954	251	25249
955	251	25250
956	252	24695
957	252	24696
958	252	24697
623	253	25110
624	253	25111
625	253	25112
626	253	25113
627	254	24794
628	254	24795
629	254	24796
630	254	24797
959	255	24692
960	255	24693
961	255	24694
631	256	24402
632	256	24403
633	256	24404
962	257	24837
963	257	24838
964	257	24839
965	258	24724
966	258	24725
967	258	24726
968	258	24727
969	258	24728
970	258	24729
971	258	24934
972	258	24935
973	258	25016
974	258	25017
975	258	25018
976	258	25019
977	258	25020
978	258	25021
634	259	25026
635	259	25027
636	259	25028
637	259	25029
979	260	24927
980	260	24928
981	260	24929
982	261	24657
983	261	25094
984	261	25095
985	261	25096
986	261	25097
987	261	25191
988	262	24924
989	262	24925
990	262	24926
638	263	24275
639	263	24276
640	263	24277
1561	264	24866
1562	264	24867
1563	264	25573
1564	264	25574
1565	264	25575
1566	264	26326
1567	264	26327
1568	264	26328
1569	265	24868
648	266	24274
649	266	24408
650	266	24409
651	267	25174
652	267	25175
1285	268	25798
1286	268	25799
1287	268	25800
1288	268	25801
1289	268	25802
1290	268	25803
653	269	25246
654	269	25247
991	271	24930
992	271	24931
993	271	24932
994	271	24933
655	272	25108
656	273	25109
657	275	24882
658	275	24883
659	275	24884
660	276	24917
661	276	24918
662	276	24919
663	277	24340
664	277	24341
665	277	24342
1291	278	25910
1292	278	25911
1293	278	25912
995	279	24281
1294	279	25913
1295	279	25914
1296	279	25915
666	280	24359
667	280	24360
668	280	24361
669	281	24419
670	282	24423
671	282	24424
672	282	24425
673	283	24343
674	283	24344
675	283	24345
676	284	24420
677	284	24421
678	284	24422
1570	286	24944
1571	286	24945
1297	287	25780
1298	287	25781
1299	287	25782
1227	288	26049
1228	288	26050
1229	288	26051
1230	289	26048
1253	289	26182
1254	289	26183
682	290	25159
683	290	25160
684	290	25161
685	292	24626
686	292	24627
687	292	24628
688	293	24632
689	293	24633
690	293	25158
691	294	24703
692	294	24704
693	294	24705
694	295	25162
695	295	25163
696	295	25164
697	296	24700
698	296	24701
699	296	24702
700	297	24629
701	297	24630
702	297	24631
703	298	24418
704	298	24888
705	298	24889
706	299	24914
707	299	24915
708	299	24916
1830	300	26766
1831	300	26767
1832	300	26768
1833	300	26769
1834	300	26770
1835	300	26771
709	301	24698
710	301	24699
711	301	25165
712	302	24885
713	302	24886
714	302	24887
1300	304	26128
1773	304	26588
1774	304	26589
715	305	25102
716	305	25103
717	305	25104
718	305	25105
719	305	25106
720	305	25107
1301	306	25532
1302	306	25533
1303	306	25534
1304	306	25535
1305	306	25857
1306	306	25858
1307	306	25859
410	307	24762
411	307	24763
412	307	24792
413	307	24793
414	308	24769
415	309	24781
416	309	24782
417	309	24783
418	310	24778
419	310	24779
420	310	24780
1163	311	25783
1164	311	25784
1165	311	25785
1308	312	25724
1309	312	25786
1310	312	25787
1417	314	26152
421	315	24597
422	315	24598
423	315	24599
1572	316	24555
1573	316	24556
1574	316	24557
1575	317	24554
1576	317	24600
1577	317	24601
436	318	24784
437	318	24785
721	318	25232
722	318	25233
438	319	24708
439	319	24709
440	319	24710
441	319	24711
723	320	25234
724	320	25235
725	320	25236
726	320	25237
442	321	24706
443	321	24707
727	321	25238
728	321	25239
444	322	24768
1775	324	26584
1776	324	26585
1777	324	26586
1778	324	26587
445	325	24712
446	325	24713
447	325	24786
448	325	24787
449	326	24764
450	326	24765
451	326	24766
452	326	24767
453	327	24788
454	327	24789
455	327	24790
456	327	24791
1578	328	24558
462	329	24594
463	329	24595
464	329	24596
1311	331	25979
1312	331	25980
1313	331	25981
1314	332	25982
1315	332	25983
1316	332	26072
1317	333	26073
1318	333	26074
1319	333	26075
1320	334	25976
1321	334	25977
1322	334	25978
465	336	24760
466	336	24761
729	337	25083
730	337	25084
731	337	25085
732	337	25134
733	337	25135
734	337	25136
735	338	25150
1579	339	25137
1580	339	25154
1581	339	25155
1582	340	25151
1583	340	25152
1584	340	25153
1585	341	25156
1586	341	25157
753	342	25139
754	344	24850
755	344	24851
756	344	24852
757	344	24853
758	344	24854
759	345	24998
760	345	24999
761	345	25000
762	345	25039
763	345	25040
764	346	25041
765	346	25042
766	346	25043
767	346	25044
768	346	25045
769	347	25001
770	347	25002
771	347	25003
772	347	25004
773	347	25005
1418	348	26115
1419	348	26116
1420	348	26117
1421	348	26118
1422	348	26119
997	349	25308
774	350	25118
1005	350	25328
775	352	24429
776	352	24430
777	352	24431
778	352	25078
779	352	25079
780	352	25080
781	353	24426
782	353	24427
783	353	24428
784	353	25062
785	353	25124
786	353	25125
1587	354	25081
792	355	25066
793	355	25067
794	355	25068
795	356	25063
796	356	25064
797	356	25065
1006	357	25331
1007	357	25332
1008	357	25333
798	358	25069
1009	359	25329
1010	359	25330
799	360	25123
800	361	25038
801	362	25138
802	363	25122
803	364	25060
804	364	25061
3760	365	36396
805	366	25140
806	367	24856
807	368	25008
808	369	25054
809	369	25055
810	369	25056
811	370	25057
812	370	25058
813	370	25059
814	371	25006
815	371	25007
816	372	24857
817	373	25119
818	373	25120
819	375	25009
820	375	25010
998	376	25304
999	377	25309
1000	377	25310
1001	377	25311
821	378	25012
822	379	25011
823	380	25082
824	382	25013
1002	383	25305
1003	383	25306
1004	383	25307
1011	384	25334
1012	384	25335
1423	385	26217
1424	385	26218
1425	385	26219
1426	387	26112
1427	387	26113
1428	387	26114
1429	387	26221
1430	387	26222
1431	387	26223
1013	388	25522
1014	388	25523
1015	388	25524
1323	389	26308
1324	390	26305
1325	390	26306
1326	390	26307
825	391	24577
1327	392	26302
1328	392	26303
1329	392	26304
1330	393	26309
1675	395	26439
1676	395	26440
1677	395	26441
1331	396	26297
1332	396	26298
1333	396	26299
1334	397	26300
1335	397	26301
1678	397	26438
826	398	25046
1336	399	26294
1337	399	26295
1338	399	26296
1679	400	26442
1680	400	26443
1681	400	26444
1682	401	26445
1753	401	26542
1754	401	26543
1755	402	26544
1756	402	26545
1757	402	26546
1691	403	26494
1692	403	26495
1758	403	26549
1759	404	26547
1760	404	26548
1016	406	25347
1017	406	25348
1018	406	25349
1019	407	25518
1020	407	25519
1070	407	25608
1166	408	25791
1167	408	25792
1168	408	25793
1693	409	26496
1694	409	26497
1695	409	26498
1071	410	25609
1072	410	25610
1073	410	25611
1696	411	26486
1697	411	26487
1074	412	25612
1075	412	25613
1076	413	25626
1077	414	25614
1078	415	25615
1079	416	25625
1698	417	26499
1699	417	26500
1700	417	26501
1080	418	25560
1081	418	25561
1169	419	25794
1170	419	25795
1082	420	25562
1083	420	25563
1084	420	25564
1085	422	25565
1086	422	25566
1087	422	25567
1021	423	25516
1022	423	25517
1171	424	25788
1172	424	25789
1173	424	25790
1701	425	26488
1702	425	26489
1703	425	26490
1432	426	26193
1433	426	26194
1434	426	26195
1435	426	26196
1436	426	26197
1437	426	26198
1438	426	26199
1023	427	25481
1024	427	25482
1025	427	25483
1088	428	25568
1089	428	25569
1090	428	25570
1439	430	26192
1440	430	26202
1441	430	26203
1442	430	26204
1443	430	26205
1444	430	26206
1445	430	26207
1026	431	25487
1027	431	25512
1028	432	25507
1029	432	25508
1030	432	25509
1031	433	25350
1032	433	25351
1091	433	25632
1092	434	25624
1093	434	25638
1094	434	25639
1033	435	25504
1034	435	25505
1035	435	25506
1036	436	25484
1037	436	25485
1038	436	25486
1039	437	25480
1040	437	25510
1041	437	25511
1042	438	25514
1043	438	25515
1044	439	25344
1045	439	25345
1046	439	25346
827	440	25210
828	440	25211
829	440	25212
1446	441	26143
1447	441	26200
1448	441	26201
1588	442	25521
831	443	25288
832	443	25289
833	443	25290
834	444	25291
835	445	25292
836	446	25293
837	446	25294
838	446	25295
839	447	25208
1095	448	25627
1704	449	26492
1705	449	26493
1761	449	26566
1174	451	25720
1985	452	27027
1986	452	27028
1987	452	27029
1339	453	26358
1340	453	26359
1175	454	25717
1176	455	25705
1177	455	25706
1178	455	25707
1179	457	25718
1180	457	25719
1706	458	26491
1181	460	25722
1182	460	25723
1255	460	26150
1256	460	26151
1449	461	26220
1183	462	25721
1450	463	26140
996	464	25053
1451	465	26139
1452	466	26137
1453	466	26138
1454	467	26136
1096	468	25633
1097	468	25634
1098	469	25635
1099	469	25636
1100	469	25637
1101	470	25628
1102	470	25629
1103	470	25630
1104	470	25631
1047	471	25513
1762	472	26561
2040	472	27142
2041	472	27143
2042	472	27144
2043	473	27145
2044	473	27146
2045	473	27147
1803	474	26700
1804	474	26701
1846	474	26830
1048	475	25448
1049	475	25449
2046	476	27102
2047	476	27103
1105	477	25680
1106	477	25681
2048	478	27106
1455	479	26208
1456	479	26209
1457	479	26210
1458	482	26211
1459	482	26212
1460	482	26213
1461	483	26214
1462	483	26215
1463	483	26216
2049	484	27107
1805	485	26696
1806	485	26697
1807	486	26698
1808	486	26699
1847	487	26831
1848	487	26832
2050	488	27108
2051	488	27109
1107	489	25571
1108	489	25572
1341	490	26364
1342	490	26365
1763	490	26558
1988	491	27026
1343	492	26361
1344	492	26362
1345	492	26363
1346	493	26360
1347	495	26350
2052	495	27155
2053	495	27156
2054	495	27157
1707	496	26502
1708	496	26503
2055	497	27153
2056	497	27154
1267	498	26245
1268	498	26246
1269	498	26247
1270	499	26242
1271	499	26243
1272	499	26244
1709	500	26504
1710	500	26505
2057	501	27152
2058	502	27151
2059	503	27150
1184	504	25704
1348	505	26340
1349	505	26341
1185	506	25700
1186	506	25701
1187	506	25702
1188	506	25703
1480	507	26418
1481	507	26419
1482	507	26420
1483	507	26421
1484	508	26414
1485	508	26415
1486	508	26416
1487	508	26417
1350	509	26336
1351	509	26337
1352	509	26338
1353	509	26339
1711	510	26506
1712	510	26507
1713	510	26508
1714	510	26509
1354	511	26334
1355	511	26355
1356	511	26356
1357	511	26357
1358	512	26335
1359	513	26351
1360	513	26352
1361	513	26353
1362	513	26354
1363	514	26318
1364	515	26319
1365	515	26320
3046	516	30197
3047	516	31163
3048	516	31164
3049	516	31165
3050	516	31166
1787	517	26624
1788	517	26625
1789	517	26626
1790	517	26627
1791	517	26628
1792	517	26629
1989	518	27023
1990	518	27024
1991	518	27025
1109	519	25577
1110	519	25578
1111	519	25579
1273	520	26240
1274	520	26241
1809	521	26694
1810	521	26695
1589	522	26144
1053	523	25520
1112	523	25594
1113	523	25595
1811	524	26688
1812	524	26689
1813	524	26690
1849	525	26833
1850	525	26834
1851	525	26835
1795	526	26633
1796	526	26634
1797	526	26635
1814	527	26679
1815	527	26680
1816	527	26681
1992	528	27014
1993	528	27015
1994	528	27016
1114	529	25585
1115	529	25586
1189	530	25732
1190	530	25733
1054	531	25391
1995	532	27019
1996	532	27020
1191	535	25737
1192	535	25738
1116	536	25587
1117	536	25588
1118	537	25557
1119	538	25558
2060	539	27063
2061	540	27062
1120	541	25583
1121	542	25584
1122	543	25552
1997	544	27021
2364	545	29483
1123	546	25576
1055	547	25439
1197	548	25822
1124	549	25591
1125	550	25607
1193	551	25739
1198	552	25823
1126	553	25606
1199	554	25821
2062	555	27068
2063	557	27067
1127	558	25605
1590	559	26321
1998	560	27017
1128	561	25604
1129	562	25603
1130	563	25602
1194	564	25736
2064	566	27066
1131	567	25590
2065	568	27065
1200	569	25829
1201	569	25830
1591	570	26398
1592	570	26399
1593	570	26400
1594	571	26401
1595	571	26402
1596	571	26403
1597	572	26404
1598	572	26405
1599	573	25833
1600	573	25834
1601	573	25835
1195	574	25734
1196	574	25735
1132	575	25589
2066	576	27064
1202	577	25820
1999	578	27018
1133	579	25600
1134	580	25556
1135	581	25555
1136	582	25554
1137	583	25553
1138	584	25582
2067	585	27069
1139	586	25559
1140	587	25581
1141	588	25580
1764	589	26560
1765	590	26559
1766	591	26562
1767	591	26563
1836	592	26774
1366	593	25884
1367	593	25885
1368	593	25886
1369	593	25887
1370	593	25888
1715	594	26455
1716	594	26456
1717	594	26457
1718	594	26458
1719	594	26459
1720	594	26460
1798	595	26630
1799	596	26631
1800	596	26632
1257	597	26174
1258	597	26175
1793	598	26622
1794	598	26623
1801	598	26637
1852	599	26836
1853	599	26837
1602	600	26168
1603	600	26169
1604	600	26170
1605	601	26171
1606	601	26172
1607	601	26173
1817	602	26678
1802	603	26636
1608	604	26310
1609	604	26311
1610	604	26312
1611	606	26313
1612	606	26314
1613	606	26315
1614	607	26316
1615	607	26317
1768	608	26534
1769	608	26535
1770	608	26536
2365	609	29480
2366	609	29481
2367	609	29482
2368	610	29477
2369	610	29478
2370	610	29479
2371	611	29252
2372	611	29253
2373	611	29254
2374	611	29255
1616	612	26345
1617	613	26342
1618	613	26343
1619	613	26344
1162	614	24530
1771	614	26537
1772	614	26538
1371	615	26346
1372	615	26347
1373	615	26348
1374	615	26349
1854	616	26806
1855	616	26807
1856	616	26808
1857	617	26810
1858	617	26811
1620	618	26269
1621	618	26270
1622	618	26271
1236	619	25824
1237	619	25825
1238	619	25826
1375	620	26329
1376	620	26330
1377	620	26331
1275	621	26264
1276	621	26265
1277	621	26266
1278	621	26267
1279	621	26268
4532	622	40727
4533	622	40728
4534	622	40729
4535	622	40759
1859	623	26812
1860	624	26809
1818	625	26682
1819	625	26683
1820	625	26684
1821	625	26685
1822	625	26686
1823	625	26687
3143	626	32009
3144	626	32010
3145	626	32011
3146	626	32012
3147	626	32013
3148	626	32014
1239	628	25166
1240	628	25167
1861	628	26813
1862	628	26814
1863	628	26815
1864	629	26816
1865	629	26817
1866	629	26818
1867	629	26853
1868	630	26819
1869	630	26820
1870	630	26821
1683	631	26446
1684	631	26447
1685	631	26448
1488	632	26427
1489	632	26428
1490	632	26429
1491	633	26413
1259	634	26184
1260	635	26186
1261	635	26187
1262	635	26188
1263	635	26189
1264	635	26190
1265	635	26191
1266	636	26185
1464	637	26371
1465	637	26372
3149	638	32017
3150	638	32018
3151	638	32019
3152	638	32020
3153	638	32021
3154	638	32022
1721	641	26464
1722	641	26465
1723	641	26466
1466	642	26373
1492	643	26422
1493	643	26423
1494	643	26424
1495	643	26425
1496	643	26426
1497	644	26408
1498	644	26409
1499	644	26410
1500	644	26411
1501	644	26412
1467	645	26366
1468	645	26367
1469	645	26368
1470	645	26369
1471	645	26370
1472	646	26377
1724	647	26484
1725	647	26485
1473	648	26378
1474	648	26379
1475	648	26380
1502	649	26385
1503	649	26386
1726	649	26462
1382	650	26167
1476	651	26381
1727	652	26520
1728	652	26521
1729	652	26522
1623	653	26387
1624	653	26388
1625	653	26389
1730	654	26511
1731	655	26523
1732	655	26524
1733	655	26525
1734	656	26510
1779	657	26604
1780	657	26605
1781	658	26603
1626	659	26382
1627	659	26383
1628	659	26384
1735	660	26515
1736	660	26516
1737	660	26517
1738	661	26512
1739	661	26513
1740	661	26514
1741	662	26518
1742	662	26519
2375	663	28721
2376	663	28722
2377	663	28723
1782	664	26600
1783	664	26601
1784	664	26602
1785	665	26598
1786	665	26599
1477	666	26374
1478	666	26375
1479	666	26376
1743	667	26481
1744	667	26482
1745	667	26483
1504	668	26406
1505	668	26407
2359	669	27186
2360	669	27187
2361	669	27188
1746	670	26467
1747	670	26468
1748	670	26469
2228	671	27790
1886	672	26875
1887	672	26876
1888	672	26877
2271	674	28270
2575	674	29798
2576	674	29799
2272	675	28271
2577	675	29800
2578	675	29801
2273	676	28272
2579	676	29802
2580	676	29803
2274	677	28273
2581	677	29804
2582	677	29805
3051	678	30200
3052	678	31351
3053	678	31352
3054	679	30203
3055	679	31326
3056	679	31327
3288	680	32861
3289	680	32862
3290	680	32863
3291	681	32864
3292	681	32865
3293	681	32866
1749	682	26454
1750	683	26478
1751	683	26479
1752	683	26480
3281	685	32621
3294	685	32867
3295	685	32868
1686	686	26451
1687	686	26452
1688	686	26453
1689	688	26449
1690	688	26450
1889	691	26870
1890	691	26871
1891	691	26872
1892	691	26873
1893	691	26874
2068	692	27091
2069	692	27092
2070	692	27093
2071	692	27094
2072	693	27086
2073	693	27087
1944	694	26968
1945	694	26969
1946	694	26970
1947	695	26971
1948	695	26972
1949	695	26973
1902	696	26880
1903	696	26881
1904	696	26882
1905	697	26883
1906	697	26884
1907	697	26885
1918	698	26915
1919	698	26916
1920	698	26917
1921	699	26913
1922	699	26914
2000	699	27006
1923	700	26910
1924	700	26911
1925	700	26912
2001	701	27007
2002	701	27008
2003	701	27009
1926	702	26902
1927	702	26903
1928	702	26904
1929	703	26905
1930	703	26906
1931	703	26907
2004	704	27030
2005	704	27031
2006	704	27032
2007	705	27033
2008	705	27034
2009	705	27035
2010	706	27012
2011	706	27013
2074	707	27163
2075	707	27164
2076	707	27165
2012	708	27037
2077	708	27158
2078	708	27159
2013	709	27048
2014	709	27049
2015	709	27050
1908	710	26886
1909	710	26887
1910	710	26888
1911	711	26891
1912	711	26892
1913	711	26893
2016	712	27051
2017	712	27052
2018	712	27053
2079	713	27160
2080	713	27161
2081	713	27162
2082	714	27095
2083	714	27096
2084	714	27097
2085	715	27098
2086	715	27099
2087	715	27100
2088	716	27101
2155	716	27451
2156	716	27452
2019	717	27039
2020	717	27040
2021	717	27041
1871	718	26847
1872	718	26848
1873	718	26849
1874	719	26850
1875	719	26851
1876	719	26852
1894	720	26854
1895	720	26855
2123	720	27196
2124	720	27197
2125	720	27198
1896	721	26856
1897	721	26857
1898	721	26858
1932	722	26921
1933	722	26922
1934	722	26923
1877	723	26846
1935	723	26924
1936	723	26925
2022	724	27042
2023	724	27043
2024	724	27044
1950	725	26966
1951	725	26967
2025	725	27045
1824	726	26691
1825	726	26692
1826	726	26693
1899	728	26859
1900	728	26860
1901	728	26861
1937	729	26918
1938	729	26919
1939	729	26920
1914	730	26878
1915	730	26879
2089	731	27088
2090	731	27089
2091	731	27090
1977	732	26988
1978	732	26989
2378	733	29450
2379	733	29451
2380	733	29452
2381	734	28937
2382	734	28938
2383	734	28939
2384	735	28940
2385	735	28941
2386	735	28942
1916	736	26889
1917	736	26890
2026	737	27046
2027	737	27047
2028	738	26999
2029	738	27000
1940	739	26908
1941	739	26909
2030	740	27010
2031	740	27011
2387	741	29257
2388	741	29258
1979	742	26986
1980	743	26984
1981	743	26985
1982	744	26987
1983	745	26982
1984	746	26983
2032	747	27036
2033	748	27038
2034	749	26998
2035	751	27001
2036	751	27002
2037	751	27003
2038	751	27004
2039	751	27005
1942	752	26895
1943	753	26894
2265	754	28011
2266	755	28010
1837	756	26794
1838	758	26793
