47	1333	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
48	1333	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
49	1333	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
50	1368	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
51	1404	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
52	1405	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
53	1405	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
54	1407	1	good_tiles_less_than_min:1;r2_error_cutoff:2	57	2012-07-24 15:07:57	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
55	1432	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
56	1437	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
57	1440	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
58	1440	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
59	1472	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
62	1482	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
63	1484	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
64	1486	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
65	1490	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
66	1520	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
67	1531	6	good_tiles_less_than_min:1;r1_error_cutoff:1.5;r2_error_cutoff:2	57	2012-07-24 15:07:57	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
68	1533	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
69	1533	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
70	1570	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
71	1570	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
72	1570	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
73	1572	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
74	1572	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
75	1572	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
76	1592	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
77	1592	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
78	1597	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
79	1597	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
80	1597	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
81	1597	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
82	1609	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
83	1616	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
84	1617	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
85	1623	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
86	1623	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
87	1638	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
88	1643	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
89	1646	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
90	1661	1	r1_error_cutoff:1.5;r2_error_cutoff:2	57	2012-08-14 22:41:12	autobot_uscp-prd-lndt-1-2.local	\N	\N	\N
91	1675	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
92	1697	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
93	1713	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
94	1752	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
95	1776	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
96	1776	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
97	1776	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
98	1776	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
99	1776	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
100	1776	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
101	1776	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
102	1776	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
103	1777	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
104	1777	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
105	1777	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
106	1777	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
107	1777	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
108	1777	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
109	1777	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
110	1778	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
111	1778	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
112	1778	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
113	1778	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
114	1778	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
115	1778	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
116	1778	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
117	1778	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
118	1779	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
119	1779	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
120	1779	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
121	1779	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
122	1779	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
123	1779	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
124	1779	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
125	1779	8	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
126	1728	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
127	1728	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
128	1728	4	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
129	1728	5	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
130	1728	6	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
131	1728	7	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
132	1734	1	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
133	1734	2	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
134	1734	3	good_tiles_less_than_min:1	57	2012-07-24 15:12:48	autobot_uscp-prd-lndt-1-1.local	\N	\N	\N
135	1782	3	Low Cluster Density ~600K/mm2	40	2012-11-15 02:39:38	_10.20.65.131	\N	\N	\N
136	1782	4	Low Cluster Density ~600K/mm2	40	2012-11-15 02:39:38	_10.20.65.131	\N	\N	\N
137	1782	5	Low Cluster Density ~600K/mm2	40	2012-11-15 02:39:38	_10.20.65.131	\N	\N	\N
138	1782	6	Low Cluster Density ~600K/mm2	40	2012-11-15 02:39:38	_10.20.65.131	\N	\N	\N
139	1782	7	Low Cluster Density ~600K/mm2	40	2012-11-15 02:39:38	_10.20.65.131	\N	\N	\N
140	1782	8	Low Cluster Density ~600K/mm2	40	2012-11-15 02:39:38	_10.20.65.131	\N	\N	\N
141	1774	1	Low Cluster Denisty ~340K/mm2	40	2012-08-16 03:03:30	pcruz_192.168.180.175	\N	\N	\N
142	1774	2	Low Cluster Denisty ~340K/mm2	40	2012-08-16 03:03:30	pcruz_192.168.180.175	\N	\N	\N
143	1774	3	Low Cluster Denisty ~410K/mm2	40	2012-08-16 03:03:30	pcruz_192.168.180.175	\N	\N	\N
144	1774	4	Low Cluster Denisty ~415K/mm2	40	2012-08-16 03:03:30	pcruz_192.168.180.175	\N	\N	\N
145	1774	5	Low Cluster Denisty ~590K/mm2	40	2012-08-16 03:03:30	pcruz_192.168.180.175	\N	\N	\N
146	1774	6	Low Cluster Denisty ~590K/mm2	40	2012-08-16 03:03:52	pcruz_192.168.180.175	\N	\N	\N
441	0	0	old status id code	70	2012-11-15 02:42:26	autobot	\N	\N	\N
442	81	5	old status id code	11	2012-07-23 20:41:25	autobot	\N	\N	\N
443	81	6	old status id code	11	2012-07-23 20:41:25	autobot	\N	\N	\N
444	81	7	old status id code	11	2012-07-23 20:41:25	autobot	\N	\N	\N
445	81	8	old status id code	11	2012-07-23 20:41:25	autobot	\N	\N	\N
446	143	7	old status id code	11	2012-07-23 20:41:25	autobot	\N	\N	\N
447	143	8	old status id code	11	2012-07-23 20:41:25	autobot	\N	\N	\N
448	311	1	old status id code	12	2012-07-23 20:41:25	autobot	\N	\N	\N
449	311	2	old status id code	12	2012-07-23 20:41:25	autobot	\N	\N	\N
450	311	3	old status id code	12	2012-07-23 20:41:25	autobot	\N	\N	\N
451	309	3	old status id code	12	2012-07-23 20:41:26	autobot	\N	\N	\N
452	309	4	old status id code	12	2012-07-23 20:41:26	autobot	\N	\N	\N
453	309	5	old status id code	12	2012-07-23 20:41:26	autobot	\N	\N	\N
454	309	6	old status id code	12	2012-07-23 20:41:26	autobot	\N	\N	\N
455	309	7	old status id code	12	2012-07-23 20:41:26	autobot	\N	\N	\N
456	309	8	old status id code	12	2012-07-23 20:41:26	autobot	\N	\N	\N
457	353	1	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
458	353	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
459	353	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
460	353	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
461	353	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
462	353	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
463	363	6	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
464	358	1	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
465	358	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
466	358	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
467	359	2	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
468	365	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
469	365	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
470	365	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
471	365	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
472	365	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
473	365	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
474	372	1	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
475	372	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
476	372	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
477	372	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
478	372	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
479	372	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
480	372	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
481	372	8	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
482	368	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
483	368	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
484	368	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
485	368	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
486	368	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
487	368	8	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
488	376	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
489	376	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
490	376	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
491	376	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
492	376	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
493	376	8	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
494	374	4	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
495	375	2	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
496	380	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
497	380	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
498	380	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
499	380	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
500	380	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
501	380	8	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
502	381	1	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
503	384	7	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
504	384	8	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
505	379	1	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
506	379	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
507	379	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
508	379	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
509	379	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
510	379	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
511	379	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
512	377	1	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
513	377	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
514	377	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
515	377	4	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
516	377	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
517	377	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
518	394	1	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
519	394	7	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
520	390	1	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
521	390	2	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
522	390	6	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
523	390	7	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
524	390	8	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
525	378	5	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
526	378	7	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
527	382	1	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
528	382	2	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
529	382	3	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
530	382	5	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
531	382	6	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
532	382	7	old status id code	10	2012-07-23 20:41:26	autobot	\N	\N	\N
533	396	3	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
534	396	4	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
535	396	5	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
536	396	1	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
537	403	1	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
538	402	4	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
539	81	1	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
540	81	4	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
541	143	4	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
542	143	5	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
543	143	6	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
544	545	1	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
545	570	3	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
546	570	4	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
547	586	3	old status id code	11	2012-07-23 20:41:26	autobot	\N	\N	\N
548	683	4	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
549	683	5	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
550	683	6	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
551	687	5	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
552	687	6	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
553	698	1	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
554	698	2	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
555	698	3	old status id code	13	2012-07-23 20:41:26	autobot	\N	\N	\N
